observation_id	original_f_id	root_id	relation	observation_severity	normalized_severity	workstream	category	owner	source_evidence	finding
F-435#01	F-435	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/nutrition/nutrition.service.ts:69–281; src/modules/nutrition/nutrition.module.ts:16–28`	The nutrition surface has no visible retention/deletion/export/audit lifecycle for allergies, restrictions, body measurements and daily health logs.
F-470#01	F-470	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/storage/storage.module.ts:184–216,302–313,346–358`	Client-provided `original_name`, body MIME, owner_kind and Cloudinary custom key feed persistence/external object paths with limited normalization, enabling metadata injection, collisions or unsafe display names.
F-529#01	F-529	RD-0055	derived-from	P0	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/system-health/system-health.controller.ts:29–37`	Readiness explicitly mirrors liveness, so a process can be reported ready using the same incomplete checks and cannot distinguish startup/operational dependency readiness from process health.
F-561#01	F-561	RD-0055	blocked-by-decision	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/articles/seo.controller.ts:14–43`	SEO resolver matches arbitrary slug/id/name fields with no visible collision policy, canonical/locale normalization, redirect safety or rate limit.
F-589#01	F-589	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/coturn/coturn.module.ts:5–10`	Both module and controller provide no visible dependency health/readiness or secret rotation lifecycle for TURN, while the module exports credential generation broadly.
F-691#01	F-691	RD-0055	blocked-by-decision	P0	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/api-security/api-security.module.ts:217–226`	Global middleware executes for every route, including potentially health, webhook, auth and internal paths, without visible exclusions or trust-boundary policy; dependency/ordering effects may break critical integrations.
F-845#01	F-845	RD-0055	blocked-by-decision	P1	P0	platform/identity/audit	clinical/safety validation	Provider	`src/modules/security/security.module.ts:14–16,85–99`	Audit entries accept arbitrary details and capture amounts, provider account IDs, patient IDs, phone-derived data and medical-report metadata without visible redaction, classification, encryption or retention.
F-853#01	F-853	RD-0055	blocked-by-decision	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/security/security.module.ts:170–180`	Global tracing/header middleware applies to every route without visible exclusions/order policy, risking webhook/auth/health/static compatibility and inconsistent security behavior.
F-854#01	F-854	RD-0055	derived-from	P0	P0	platform/identity/audit	clinical/safety validation	Admin	`src/modules/security/security.module.ts:134–168`	Method-level `@Roles` protection depends on guard/metadata integration not visible at this module boundary; recent/critical/admin routes lack an explicit class-level admin guard contract.
F-867#01	F-867	RD-0055	derived-from	P0	P0	platform/identity/audit	clinical/safety validation	Provider	`src/modules/admin-notification-center/admin-notification-center.module.ts:259–275`	Appointment reminder resolves doctor profiles sequentially per appointment, creating N+1 load and possible identity mismatch while sending a clinical-context notification.
F-943#01	F-943	RD-0055	blocked-by-decision	P0	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/compat/compat.module.ts:446–475`	AI drug-interaction check is a small hard-coded rule list, uses account_id lookup inconsistent with other user keys, and presents `safe` based only on high-severity hits; it is not a complete clinical decision system.
F-1021#01	F-1021	RD-0055	blocked-by-decision	P0	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/admin-web-core/schemas/provider.schema.ts:17–27`	Provider schema stores national ID, commercial registration and medical/MOH licences as plain optional fields with no visible encryption, field-level exclusion, format validation, uniqueness or retention policy.
F-1197#01	F-1197	RD-0055	blocked-by-decision	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/seed/repositories/patientprofile.repository.ts:8–13`	Generic inherited operations provide no soft-delete/retention/anonymization boundary for patient health data.
F-1299#01	F-1299	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/main.ts:121–129`	Startup performs no visible required-config completeness, external dependency readiness, timeout or health-gate validation before listening.
F-1318#01	F-1318	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/health.controller.ts:14–22`	Public root health response discloses application identity and fixed version string, creating unnecessary fingerprinting and stale-version risk.
F-1337#01	F-1337	RD-0055	derived-from	P2	P0	platform/identity/audit	clinical/safety validation	Operations	`src/scripts/seed-insurance-companies.ts:1–4`	Documentation says `npx ts-node` and labels the script idempotent but does not document permissions, source version or operational safety prerequisites.
F-1358#01	F-1358	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/scripts/verify-production.ts:24–45`	No HTTP listener/route, auth/cookie, CORS/CSP, storage, mail/SMS, websocket, webhook, health-status or rollback verification is performed.
F-1379#01	F-1379	RD-0055	derived-from	P0	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/mental-health/repositories/moodentry.repository.ts:8–13`	No minimum-necessary projection or sensitive-field redaction is enforced for mental-health data.
F-1385#01	F-1385	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/mental-health/repositories/moodentry.repository.ts:8–13`	Generic inherited repository operations expose no schema-level validation of mood scale, date, source or clinical context in this member.
F-1389#01	F-1389	RD-0055	derived-from	P0	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/mental-health/repositories/meditationsession.repository.ts:8–13`	No minimum-necessary projection or content redaction is enforced for mental-health session records.
F-1392#01	F-1392	RD-0055	blocked-by-decision	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/mental-health/repositories/meditationsession.repository.ts:8–13`	No retention, deletion, anonymization or legal-hold lifecycle is defined for mental-health sessions.
F-1416#01	F-1416	RD-0055	derived-from	P0	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/maternity/repositories/maternityprofile.repository.ts:8–13`	No minimum-necessary projection or redaction is enforced for pregnancy, reproductive or clinical profile fields.
F-1419#01	F-1419	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/maternity/repositories/maternityprofile.repository.ts:8–13`	No optimistic versioning or conflict handling prevents concurrent maternity-profile updates from losing clinical changes.
F-1423#01	F-1423	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/maternity/repositories/maternityprofile.repository.ts:8–13`	Generic inherited operations expose no schema-level validation of dates, pregnancy status, clinical metrics or source in this member.
F-1426#01	F-1426	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/nutrition/repositories/waterlog.repository.ts:8–13`	No validation of volume, unit, timestamp, source or physiologic bounds is enforced at the repository boundary.
F-1435#01	F-1435	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/nutrition/repositories/meallog.repository.ts:8–13`	No validation of meal date/type, calories, macros, ingredients, allergens or physiologic bounds is enforced at the repository boundary.
F-1436#01	F-1436	RD-0055	blocked-by-decision	P0	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/nutrition/repositories/meallog.repository.ts:8–13`	No minimum-necessary projection or redaction policy is enforced for patient dietary and health data.
F-1444#01	F-1444	RD-0055	derived-from	P0	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/nutrition/repositories/nutritionprofile.repository.ts:8–13`	No minimum-necessary projection or redaction is enforced for allergies, goals, activity and clinical nutrition fields.
F-1445#01	F-1445	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/nutrition/repositories/nutritionprofile.repository.ts:8–13`	No validation of goals, units, age/activity inputs, allergies or physiologic bounds is enforced at the repository boundary.
F-1446#01	F-1446	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/nutrition/repositories/nutritionprofile.repository.ts:8–13`	No optimistic versioning or conflict handling prevents concurrent profile updates from losing dietary/clinical changes.
F-1454#01	F-1454	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/nutrition/repositories/exerciselog.repository.ts:8–13`	No validation of activity type, duration, intensity, calories, distance, heart rate, timestamps or physiologic bounds is enforced at the repository boundary.
F-1455#01	F-1455	RD-0055	blocked-by-decision	P0	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/nutrition/repositories/exerciselog.repository.ts:8–13`	No minimum-necessary projection or redaction policy is enforced for patient activity and health data.
F-1465#01	F-1465	RD-0055	blocked-by-decision	P0	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/livekit/repositories/callsession.repository.ts:8–13`	No minimum-necessary projection or redaction policy is enforced for call metadata, participant identifiers or clinical context.
F-1494#01	F-1494	RD-0055	derived-from	P0	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/doctors/doctors.schemas.ts:90–101`	Consultation notes persist diagnosis, notes, follow-up and prescriptions without schema-level clinical access, signing/finalization, amendment audit or validation.
F-1495#01	F-1495	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/doctors/doctors.schemas.ts:96–99`	Prescription subdocuments use free-form medicine/dose/duration strings without medicine identity, dose/unit, duration or interaction provenance.
F-1549#01	F-1549	RD-0055	derived-from	P0	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/family/repositories/familypermissionrequest.repository.ts:8–13`	No minimum-necessary projection or redaction is enforced for requested health scopes and relationship metadata.
F-1638#01	F-1638	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/home-care/repositories/nursingvisitreport.repository.ts:8–13`	No audit/provenance records who created, viewed, signed, amended or exported a nursing report and under which clinical purpose.
F-1660#01	F-1660	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/home-care/repositories/medicalsupplyrequest.repository.ts:8–13`	No delivery identity, address, chain-of-custody, lot/expiry or controlled-item safety boundary is encoded.
F-1707#01	F-1707	RD-0055	derived-from	P1	P0	platform/identity/audit	clinical/safety validation	Backend	`src/modules/home-care/repositories/careplan.repository.ts:8–13`	No audit/provenance records who authored, approved, assigned, changed, completed or accessed a care plan and under which clinical purpose.
