id	surface	severity	relation	category	source_path	line	actor	journey	finding	accepted_test
0D-PATIENT-WEB-00258	patient-web	P0	UNIQUE_DEFECT	security/privacy	client/src/contexts/ThemeContext.tsx	41	patient/anonymous	cross-surface	"client-side token persistence or raw token propagation requires secure session boundary. Static signal: localStorage.setItem(""theme"", theme);"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00259	patient-web	P0	UNIQUE_DEFECT	security/privacy	client/src/components/Map.tsx	89	patient/anonymous	cross-surface	hard-coded secret/token or bearer credential exposed in client source. Static signal: const API_KEY = import.meta.env.VITE_FRONTEND_FORGE_API_KEY;	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00260	patient-web	P0	UNIQUE_DEFECT	security/privacy	client/src/components/DashboardLayout.tsx	52	patient/anonymous	cross-surface	client-side token persistence or raw token propagation requires secure session boundary. Static signal: localStorage.setItem(SIDEBAR_WIDTH_KEY, sidebarWidth.toString());	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00261	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	scripts/verify-sandbox-notification-fields.mjs	21	patient/anonymous	identity/session	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const login = await fetch(`${baseUrl}/auth/login`, { method: ""POST"", headers: { ""content-type"": ""application/json"" }, body: JSON.stringify({ identifier, password }), signal: AbortSignal.timeout(12_000) });"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00262	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	scripts/verify-sandbox-vitals-fields.mjs	14	patient/anonymous	identity/session	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const login = await fetch(`${baseUrl}/auth/login`, { method: ""POST"", headers: { ""content-type"": ""application/json"" }, body: JSON.stringify({ identifier, password }), signal: AbortSignal.timeout(12_000) });"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00263	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	scripts/verify-sandbox-family-fields.mjs	21	patient/anonymous	identity/session	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const login = await fetch(`${baseUrl}/auth/login`, { method: ""POST"", headers: { ""content-type"": ""application/json"" }, body: JSON.stringify({ identifier, password }), signal: AbortSignal.timeout(12_000) });"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00264	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	scripts/inspect-specialty-count-contract.mjs	26	patient/anonymous	identity/session	client calls an endpoint or method that requires live contract reconciliation. Static signal: const login = await fetch(`${baseUrl}/auth/login`, {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00265	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	scripts/verify-sandbox-home-care-fields.mjs	21	patient/anonymous	diagnostics/homecare	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const login = await fetch(`${baseUrl}/auth/login`, { method: ""POST"", headers: { ""content-type"": ""application/json"" }, body: JSON.stringify({ identifier, password }), signal: AbortSignal.timeout(12_000) });"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00266	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	scripts/verify-sandbox-prescription-fields.mjs	21	patient/anonymous	pharmacy/orders	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const login = await fetch(`${baseUrl}/auth/login`, { method: ""POST"", headers: { ""content-type"": ""application/json"" }, body: JSON.stringify({ identifier, password }), signal: AbortSignal.timeout(12_000) });"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00267	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	scripts/verify-sandbox-medicine-fields.mjs	16	patient/anonymous	pharmacy/orders	client calls an endpoint or method that requires live contract reconciliation. Static signal: const response = await fetch(`${baseUrl}/medicines?limit=1`, { signal: AbortSignal.timeout(12_000) });	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00268	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	scripts/verify-sandbox-chat-fields.mjs	21	patient/anonymous	identity/session	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const login = await fetch(`${baseUrl}/auth/login`, { method: ""POST"", headers: { ""content-type"": ""application/json"" }, body: JSON.stringify({ identifier, password }), signal: AbortSignal.timeout(12_000) });"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00269	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	scripts/verify-sandbox-profile-fields.mjs	25	patient/anonymous	identity/session	client calls an endpoint or method that requires live contract reconciliation. Static signal: const login = await fetch(`${baseUrl}/auth/login`, {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00270	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	scripts/verify-sandbox-diagnostic-fields.mjs	21	patient/anonymous	identity/session	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const login = await fetch(`${baseUrl}/auth/login`, { method: ""POST"", headers: { ""content-type"": ""application/json"" }, body: JSON.stringify({ identifier, password }), signal: AbortSignal.timeout(12_000) });"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00271	patient-web	P1	UNIQUE_DEFECT	data truthfulness	scripts/verify-truthful-runtime.mjs	19	patient/anonymous	pharmacy/orders	"mock/dummy/placeholder/fallback data is present in a product-facing path. Static signal: { name: ""domain fake data marker"", pattern: /(?:fake|dummy)\\s+(?:health|medical|patient|order|balance|appointment|report)/i },"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00272	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	scripts/verify-sandbox-reminder-fields.mjs	21	patient/anonymous	identity/session	"client calls an endpoint or method that requires live contract reconciliation. Static signal: const login = await fetch(`${baseUrl}/auth/login`, { method: ""POST"", headers: { ""content-type"": ""application/json"" }, body: JSON.stringify({ identifier, password }), signal: AbortSignal.timeout(12_000) });"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00273	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	scripts/build_parity_matrix.py	28	patient/anonymous	consultation/booking	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: 'consultations/cancel-reschedule':'/appointments/[appointmentId]',	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00274	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/api/appointments/[appointmentId]/reschedule/route.ts	17	patient/anonymous	consultation/booking	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: if (!parsed.success) return NextResponse.json({ message: ""invalid_reschedule_payload"" }, { status: 400 });"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00275	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/[locale]/cart/checkout/page.tsx	14	patient/anonymous	pharmacy/orders	screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: export default async function CartCheckoutPreviewPage({ params }: Props) {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00276	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/[locale]/orders/page.tsx	22	patient/anonymous	pharmacy/orders	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: function bucket(status?: string): Exclude<Tab, ""all""> { const value = status?.toLowerCase(); if ([""completed"", ""delivered"", ""result_ready"", ""approved"", ""resolved""].includes(value ?? """")) return ""completed""; if ([""cancell"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00277	patient-web	P1	INSUFFICIENT_EVIDENCE	journey completeness	app/[locale]/appointments/[appointmentId]/page.tsx	10	patient/anonymous	consultation/booking	"screen action or mutation exposes a journey branch requiring explicit error/cancel/retry handling. Static signal: import { AppointmentRescheduleForm } from ""@/components-next/appointment-reschedule-form"";"	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
0D-PATIENT-WEB-00278	patient-web	P1	RUNTIME_VERIFICATION_REQUIRED	contract/transport	server/storage.ts	43	patient/anonymous	cross-surface	client calls an endpoint or method that requires live contract reconciliation. Static signal: const presignResp = await fetch(presignUrl, {	For UNIQUE_DEFECT: reproduce with a contract-backed negative test and remediate. For RUNTIME_VERIFICATION_REQUIRED/INSUFFICIENT_EVIDENCE: trace CTA→API/socket→handler/DB/state and run owner/stranger/unauth plus error/loading/empty/retry/cancel tests before classification or closure.
