surface	source_path	line	signal	snippet	classification	required_disposition
provider	src/screens/shared/BlueprintScreens.tsx	910	placeholder	"<TextInput style={{ backgroundColor: theme.surface, color: theme.text, padding: SP.md, borderRadius: R.md, height: 80, textAlignVertical: 'top', textAlign: AR ? 'right' : 'left' }} multiline placeholder={AR ? ""العلامات الحيوية..."" : ""Vitals, observations...""} placeholderTextColor={theme.textSub} value={soap.o} onChangeText={t => setSoap({...soap, o: t})} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/BlueprintScreens.tsx	915	placeholder	"<TextInput style={{ backgroundColor: theme.surface, color: theme.text, padding: SP.md, borderRadius: R.md, height: 80, textAlignVertical: 'top', textAlign: AR ? 'right' : 'left' }} multiline placeholder={AR ? ""التشخيص المبدئي..."" : ""Initial diagnosis...""} placeholderTextColor={theme.textSub} value={soap.a} onChangeText={t => setSoap({...soap, a: t})} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/BlueprintScreens.tsx	920	placeholder	"<TextInput style={{ backgroundColor: theme.surface, color: theme.text, padding: SP.md, borderRadius: R.md, height: 80, textAlignVertical: 'top', textAlign: AR ? 'right' : 'left' }} multiline placeholder={AR ? ""الخطة العلاجية..."" : ""Treatment plan...""} placeholderTextColor={theme.textSub} value={soap.p} onChangeText={t => setSoap({...soap, p: t})} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/BlueprintScreens.tsx	1011	placeholder	<NInput label={AR ? 'اسم أو رقم المريض' : 'Patient Name / ID'} value={patientId} onChange={setPatientId} placeholder={AR ? 'أدخل اسم المريض أو هويته...' : 'Enter patient name/ID...'} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/BlueprintScreens.tsx	1013	placeholder	<NSearch value={search} onChange={setSearch} placeholder={AR ? 'ابحث عن معمل تحاليل أو مركز أشعة...' : 'Search lab networks / radiologies...'} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/BlueprintScreens.tsx	1097	demo	// Real active emergencies only — no demo broadcasts.	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/BlueprintScreens.tsx	1183	demo	// Real claimed emergency passed from SosDispatchScreen — never demo data.	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/BlueprintScreens.tsx	1352	sample	show(AR ? 'بدأ تحليل العينة' : 'Sample analysis started', 'success');	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/BlueprintScreens.tsx	1355	sample	show(AR ? 'تعذر تحديث العينة' : 'Could not update sample', 'error');	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/BlueprintScreens.tsx	1363	sample	<NHeader title={AR ? 'ماسح العينات (باركود)' : 'Sample Barcode Scanner'} onBack={onBack} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/BlueprintScreens.tsx	1366	sample	label={AR ? 'أدخل رقم الباركود أو معرف العينة' : 'Enter barcode or sample ID'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/BlueprintScreens.tsx	1367	placeholder	"placeholder=""SMP-…"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/VideoCallRoom.tsx	9	fake	"* No fake ""connected"" UI: while connecting shows a spinner, on failure an"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/VideoCallRoom.tsx	10	fake	* honest error with retry — never a fake video feed.	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/RealScreensExtended.tsx	246	placeholder	<NInput placeholder={AR ? 'اسم الدواء (العلمي والتجاري)' : 'Drug Name'} value={name} onChange={setName} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/RealScreensExtended.tsx	248	placeholder	"<NInput placeholder={AR ? 'السعر المحدد (ر.س)' : 'Price (SAR)'} kbType=""numeric"" value={price} onChange={setPrice} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/RealScreensExtended.tsx	250	placeholder	<NInput placeholder={AR ? 'رمز البار كود SFDA' : 'SFDA Barcode'} value={code} onChange={setCode} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/RealScreensExtended.tsx	363	placeholder	<NInput placeholder={AR ? 'اسم الدواء المفقود بالأسواق' : 'Shortage Drug Name'} value={drug} onChange={setDrug} required />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/RealScreensExtended.tsx	365	placeholder	<NInput placeholder={AR ? 'تفاصيل إضافية (الكمية المطلوبة، آخر موعد توفر...)' : 'Additional details (quantity needed, last available date...)'} value={details} onChange={setDetails} multiline />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	72	demo	// API unavailable — show empty state (no demo data in production)	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	98	placeholder	<NSearch value={search} onChange={setSearch} placeholder={AR ? 'ابحث في المحادثات...' : 'Search conversations...'} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	238	placeholder	placeholder={AR ? 'اكتب رسالة...' : 'Type a message...'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	422	placeholder	<NInput label={AR ? 'عنوان التذكرة' : 'Ticket Subject'} placeholder={AR ? 'صف مشكلتك باختصار' : 'Brief description'} value={subject} onChange={setSubject} required />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	423	placeholder	<NInput label={AR ? 'التفاصيل' : 'Details'} placeholder={AR ? 'اشرح مشكلتك بالتفصيل...' : 'Explain your issue...'} value={body} onChange={setBody} multi lines={6} required />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	641	placeholder	<NSearch value={search} onChange={setSearch} placeholder={AR ? 'ابحث...' : 'Search...'} style={{ marginBottom: SP.lg }} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	950	placeholder	<NInput placeholder={AR ? 'اكتب ردك هنا...' : 'Type your reply...'} value={replyText} onChange={setReplyText} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	1177	placeholder	"placeholder=""SA00 0000 0000 0000 0000 0000"""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	1535	placeholder	"<NInput label={AR ? 'سنوات الخبرة' : 'Years of Experience'} placeholder=""5"" value={applyExp} onChange={setApplyExp} kbType=""numeric"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	1536	placeholder	<NInput label={AR ? 'الجاهزية للعمل (المدة)' : 'Ready to Start (Notice Period)'} placeholder={AR ? 'جاهز فوراً، شهر، إلخ' : 'Immediately, 1 month, etc.'} value={applyReady} onChange={setApplyReady} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	1628	placeholder	<NSearch value={search} onChange={setSearch} placeholder={AR ? 'ابحث بالمهنة، المستشفى، التخصص...' : 'Search profession, hospital...'} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	1685	placeholder	<NInput label={postType === 'offer' ? (AR ? 'المسمى الوظيفي المطلوب' : 'Job Title') : (AR ? 'الوظيفة التي تبحث عنها' : 'Desired Title')} placeholder={AR ? 'مثال: أخصائي باطنة' : 'e.g. Internal Med'} value={postTitle} onChange={setPostTitle} required />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	1687	placeholder	<NInput label={postType === 'offer' ? (AR ? 'اسم المنشأة أو المستشفى (اختياري)' : 'Facility Name') : (AR ? 'جهة العمل الحالية (اختياري)' : 'Current Facility')} placeholder={AR ? 'اكتب اسم المنشأة...' : 'Facility Name'} value={postCompany} onChange={setPostCompany} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	1709	placeholder	<NInput label={AR ? 'المدينة' : 'City'} placeholder={AR ? 'مثال: الرياض' : 'e.g. Riyadh'} value={postCity} onChange={setPostCity} required />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	1712	placeholder	<NInput label={AR ? 'الجنسية المطلوبة' : 'Nationality'} placeholder={AR ? 'مثال: مفتوح، سعودي' : 'e.g. Any, Saudi'} value={postNat} onChange={setPostNat} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	1715	placeholder	"<NInput label={AR ? 'سنوات الخبرة' : 'Experience'} placeholder=""5"" value={postExp} onChange={setPostExp} kbType=""numeric"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	1731	placeholder	<NInput label={AR ? 'الراتب (اختياري)' : 'Salary (Optional)'} placeholder={AR ? 'يحدد لاحقاً' : 'Negotiable'} value={postSalary} onChange={setPostSalary} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	1761	placeholder	"<NInput label={AR ? 'رقم الواتساب للتواصل' : 'WhatsApp Number'} placeholder=""05xxxxxxxx"" value={postPhone} onChange={setPostPhone} kbType=""phone-pad"" required />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	1764	placeholder	<NInput label={AR ? 'الوصف والتفاصيل' : 'Details'} placeholder={AR ? 'اكتب التفاصيل هنا...' : 'Write details...'} value={postDesc} onChange={setPostDesc} multi lines={4} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	2252	placeholder	placeholder={AR ? 'سبب الاقتراح أو مصدر المعلومة…' : 'Reason or source…'}	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	2287	placeholder	<NSearch value={search} onChange={setSearch} placeholder={AR ? 'ابحث باسم الدواء أو المادة الفعالة...' : 'Search drug name or active ingredient...'} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/SharedScreens.tsx	2915	placeholder	// FEATURE UNDER DEVELOPMENT SCREEN (PREMIUM PLACEHOLDER)	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/shared/PharmacyChatResponder.tsx	77	placeholder	"placeholder=""اكتب ردك..."""	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingDashboard.tsx	751	placeholder	"<NInput label={AR?'عنوان الخطة':'Plan title'} placeholder={AR?'مثال: خطة ما بعد الجراحة':'e.g. Post-surgery plan'} value={title} onChange={setTitle} icon=""edit"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingDashboard.tsx	752	placeholder	"<NInput label={AR?'المهام (سطر لكل مهمة)':'Tasks (one per line)'} placeholder={AR?'قياس العلامات الحيوية يومياً / تغيير الضماد':'e.g. Measure vitals daily / change dressing'} value={taskText} onChange={setTaskText} multi lines={4} icon=""list"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingDashboard.tsx	794	placeholder	"<NInput label={AR?'الضغط':'BP'} placeholder=""120/80"" value={vitals.bp} onChange={v=>setVitals(p=>({...p,bp:v}))} style={{flex:1,marginBottom:0,minWidth:80}} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingDashboard.tsx	795	placeholder	"<NInput label={AR?'النبض':'Pulse'} placeholder=""72"" value={vitals.pulse} onChange={v=>setVitals(p=>({...p,pulse:v}))} kbType=""numeric"" style={{flex:1,marginBottom:0,minWidth:60}} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingDashboard.tsx	796	placeholder	"<NInput label={AR?'الحرارة':'Temp'} placeholder=""36.8"" value={vitals.temp} onChange={v=>setVitals(p=>({...p,temp:v}))} kbType=""decimal-pad"" style={{flex:1,marginBottom:0,minWidth:60}} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingDashboard.tsx	799	placeholder	"<NInput label=""SpO2"" placeholder=""98%"" value={vitals.spo2} onChange={v=>setVitals(p=>({...p,spo2:v}))} style={{flex:1,marginBottom:0}} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingDashboard.tsx	800	placeholder	"<NInput label={AR?'السكر':'Glucose'} placeholder=""145"" value={vitals.glucose} onChange={v=>setVitals(p=>({...p,glucose:v}))} kbType=""numeric"" style={{flex:1,marginBottom:0}} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingDashboard.tsx	802	placeholder	<NInput label={AR?'الملاحظات السريرية':'Clinical Notes'} placeholder={AR?'اكتب ملاحظاتك عن حالة المريض...':'Write your observations about patient condition...'} value={note} onChange={setNote} multi lines={5} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingDashboard.tsx	904	placeholder	<NInput label={AR?'ملخص الزيارة':'Visit Summary'} placeholder={AR?'ملخص ما تم خلال الزيارة...':'Summary of visit activities...'} value={summary} onChange={setSummary} multi lines={6} required />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingDashboard.tsx	905	placeholder	<NInput label={AR?'التوصيات والمتابعة':'Recommendations & Follow-up'} placeholder={AR?'تعليمات المتابعة والزيارة القادمة...':'Follow-up instructions and next visit...'} value={followUp} onChange={setFollowUp} multi lines={4} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingDashboard.tsx	1007	placeholder	<NInput label={AR?'اسم المستلزم':'Supply Name'} placeholder={AR?'قفازات طبية L':'Medical Gloves L'} value={newItem} onChange={setNewItem} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingDashboard.tsx	1008	placeholder	"<NInput label={AR?'الكمية':'Quantity'} placeholder=""1"" value={newQty} onChange={v=>setNewQty(v.replace(/\D/g,''))} kbType=""numeric"" />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingDashboard.tsx	1659	placeholder	<TextInput value={msg} onChangeText={setMsg} placeholder={AR ? 'اكتب رسالة...' : 'Type a message...'} style={{ flex: 1, backgroundColor: theme.bg, padding: SP.md, borderRadius: R.md, color: theme.text, textAlign: AR ? 'right' : 'left' }} />	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingFieldOps.tsx	192	placeholder	"<TextInput placeholder=""Blood Pressure (e.g. 120/80)"" value={vitals.bp} onChangeText={t => setVitals({...vitals, bp: t})} style={[styles.input, { borderColor: theme.border, color: theme.text, textAlign: AR ? 'right' : 'left' }]} placeholderTextColor={theme.textSub} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingFieldOps.tsx	193	placeholder	"<TextInput placeholder=""Heart Rate (bpm)"" value={vitals.hr} onChangeText={t => setVitals({...vitals, hr: t})} keyboardType=""numeric"" style={[styles.input, { borderColor: theme.border, color: theme.text, textAlign: AR ? 'right' : 'left' }]} placeholderTextColor={theme.textSub} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingFieldOps.tsx	194	placeholder	"<TextInput placeholder=""Temperature (°C)"" value={vitals.temp} onChangeText={t => setVitals({...vitals, temp: t})} keyboardType=""numeric"" style={[styles.input, { borderColor: theme.border, color: theme.text, textAlign: AR ? 'right' : 'left' }]} placeholderTextColor={theme.textSub} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingFieldOps.tsx	195	placeholder	"<TextInput placeholder=""SpO2 (%)"" value={vitals.spo2} onChangeText={t => setVitals({...vitals, spo2: t})} keyboardType=""numeric"" style={[styles.input, { borderColor: theme.border, color: theme.text, textAlign: AR ? 'right' : 'left' }]} placeholderTextColor={theme.textSub} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
provider	src/screens/nursing/NursingFieldOps.tsx	196	placeholder	"<TextInput placeholder=""Pain Scale (0-10)"" value={vitals.pain_scale} onChangeText={t => setVitals({...vitals, pain_scale: t})} keyboardType=""numeric"" style={[styles.input, { borderColor: theme.border, color: theme.text, textAlign: AR ? 'right' : 'left' }]} placeholderTextColor={theme.textSub} />"	STATIC_CANDIDATE_REQUIRES_SCREEN_AND_RUNTIME_REVIEW	REAL_BACKEND_CONTRACT | TEST_ONLY_FIXTURE | LEGITIMATE_COPY | REMOVE
